total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,2768097280,61.6,4175585280,1480654848,1243992064,4158324736,356560896,1193918464,73728,155131904,56000,False,503911
7206719488,2751168512,61.8,4192587776,1463652352,1243992064,4175925248,356560896,1193918464,73728,155131904,57000,False,503911
7206719488,2713006080,62.4,4230819840,1425420288,1243992064,4213170176,356560896,1193918464,73728,155131904,58000,False,503911
7206719488,2706747392,62.4,4237078528,1419161600,1243992064,4219707392,356560896,1193918464,73728,155131904,59000,False,503911
7206719488,2698391552,62.6,4245434368,1410805760,1243992064,4225830912,356560896,1193918464,73728,155131904,60000,False,503911
7206719488,2685067264,62.7,4258758656,1397481472,1243992064,4241805312,356560896,1193918464,73728,155131904,61000,False,503911
7206719488,2683011072,62.8,4260814848,1395425280,1243992064,4243755008,356560896,1193918464,73728,155131904,62000,False,503911
7206719488,2684035072,62.8,4260007936,1396232192,1243992064,4242862080,356560896,1193918464,73728,155131904,63000,False,503911
7206719488,2681970688,62.8,4262072320,1394167808,1243992064,4244860928,356560896,1193918464,73728,155131904,64000,False,503911
7206719488,2669162496,63.0,4274880512,1381359616,1243992064,4259291136,356560896,1193918464,73728,155131904,65000,False,503911
7206719488,2677874688,62.8,4265951232,1390288896,1243992064,4247044096,356560896,1193918464,73728,155136000,66000,False,503911
7206719488,2680545280,62.8,4263280640,1392959488,1243992064,4248694784,356560896,1193918464,73728,155136000,67000,False,503911
7206719488,2677047296,62.9,4266778624,1389461504,1243992064,4252782592,356560896,1193918464,73728,155136000,68000,False,503911
7206719488,2670530560,62.9,4273295360,1382944768,1243992064,4258840576,356560896,1193918464,73728,155136000,69000,False,503911
7206719488,2639847424,63.4,4303978496,1352261632,1243992064,4288659456,356560896,1193918464,73728,155136000,70000,False,503911
7206719488,2633588736,63.5,4310237184,1346002944,1243992064,4294791168,356560896,1193918464,73728,155136000,71000,False,503911
7206719488,2627330048,63.5,4316495872,1339744256,1243992064,4301221888,356560896,1193918464,73728,155136000,72000,False,503911
7206719488,2579161088,64.2,4364664832,1291575296,1243992064,4350857216,356560896,1193918464,73728,155136000,73000,False,503911
7206719488,2566918144,64.4,4376907776,1279332352,1243992064,4357836800,356560896,1193918464,73728,155148288,74000,False,503911
7206719488,2566746112,64.4,4377079808,1279160320,1243992064,4362207232,356560896,1193918464,73728,155148288,75000,False,503911
7206719488,2566926336,64.4,4376899584,1279340544,1243992064,4361801728,356560896,1193918464,73728,155148288,76000,False,503911
7206719488,2564861952,64.4,4378963968,1277276160,1243992064,4364050432,356560896,1193918464,73728,155148288,77000,False,503911
7206719488,2560638976,64.5,4383387648,1272852480,1243992064,4369076224,356560896,1193918464,73728,155148288,78000,False,503911
7206719488,2552283136,64.6,4391743488,1264496640,1243992064,4377522176,356560896,1193918464,73728,155148288,79000,False,503911
7206719488,2550222848,64.6,4393807872,1262432256,1243992064,4379553792,356560896,1193918464,73728,155148288,80000,False,503911
7206719488,2548158464,64.6,4395872256,1260367872,1243992064,4381863936,356569088,1193910272,73728,155148288,81000,False,503911
7206719488,2535661568,64.8,4408389632,1247850496,1243992064,4394123264,356569088,1193910272,73728,155148288,82000,False,503911
7206719488,2529402880,64.9,4414648320,1241591808,1243992064,4400431104,356569088,1193910272,73728,155148288,83000,False,503911
7206719488,2498269184,65.3,4445782016,1210458112,1243992064,4429410304,356569088,1193910272,73728,155148288,84000,False,503911
7206719488,2488074240,65.5,4455976960,1200263168,1243992064,4440317952,356569088,1193910272,73728,155148288,85000,False,503911
7206719488,2481815552,65.6,4462235648,1194004480,1243992064,4446687232,356569088,1193910272,73728,155148288,86000,False,503911
7206719488,2473046016,65.7,4471005184,1185234944,1243992064,4455235584,356569088,1193910272,73728,155168768,87000,False,503911
7206719488,2466529280,65.8,4477521920,1178718208,1243992064,4463075328,356569088,1193910272,73728,155168768,88000,False,503911
7206719488,2462019584,65.8,4482031616,1174208512,1243992064,4467281920,356569088,1193910272,73728,155168768,89000,False,503911
7206719488,2457915392,65.9,4486135808,1170104320,1243992064,4471590912,356569088,1193910272,73728,155168768,90000,False,503911
7206719488,2455851008,65.9,4488200192,1168039936,1243992064,4473589760,356569088,1193910272,73728,155168768,91000,False,503911
7206719488,2453807104,66.0,4490264576,1165975552,1243992064,4475715584,356569088,1193910272,73728,155168768,92000,False,503911
7206719488,2451484672,66.0,4492587008,1163653120,1243992064,4477669376,356569088,1193910272,73728,155168768,93000,False,503911
7206719488,2436210688,66.2,4507860992,1148379136,1243992064,4493414400,356569088,1193910272,73728,155156480,94000,False,503911
7206719488,2429952000,66.3,4514119680,1142120448,1243992064,4499558400,356569088,1193910272,73728,155156480,95000,False,503911
7206719488,2450407424,66.0,4493664256,1162575872,1243992064,4477980672,356569088,1193910272,73728,155156480,96000,False,503911
7206719488,2448343040,66.0,4495728640,1160511488,1243992064,4479979520,356569088,1193910272,73728,155156480,97000,False,503911
7206719488,2437632000,66.2,4506439680,1149800448,1243992064,4491517952,356569088,1193910272,73728,155156480,98000,False,503911
7206719488,2431373312,66.3,4512698368,1143541760,1243992064,4497899520,356569088,1193910272,73728,155156480,99000,False,503911
7206719488,2364071936,67.2,4580032512,1076207616,1243992064,4565520384,356569088,1193910272,73728,155156480,100000,False,503911
7206719488,2374361088,67.1,4569796608,1086435328,1243992064,4555501568,356569088,1193918464,73728,155156480,101000,False,503911
7206719488,2367844352,67.1,4576313344,1079918592,1243992064,4561862656,356569088,1193918464,73728,155156480,102000,False,503911
7206719488,2361585664,67.2,4582572032,1073659904,1243992064,4568231936,356569088,1193918464,73728,155156480,103000,False,503911
7206719488,2353229824,67.3,4590927872,1065304064,1243992064,4576673792,356569088,1193918464,73728,155156480,104000,False,503911
7206719488,2278604800,68.4,4665552896,990679040,1243992064,4649951232,356569088,1193918464,73728,155156480,105000,False,503911
7206719488,2270507008,68.5,4673650688,982581248,1243992064,4658130944,356569088,1193918464,73728,155156480,106000,False,503911
7206719488,2263990272,68.6,4680167424,976064512,1243992064,4664254464,356569088,1193918464,73728,155156480,107000,False,503911
7206719488,2268217344,68.5,4675940352,980291584,1243992064,4658909184,356569088,1193918464,73728,155156480,108000,False,503911
7206719488,2266152960,68.6,4678004736,978227200,1243992064,4661256192,356569088,1193918464,73728,155156480,109000,False,503911
7206719488,2264088576,68.6,4680069120,976162816,1243992064,4663255040,356569088,1193918464,73728,155156480,110000,False,503911
