total,available,percent,used,free,active,inactive,buffers,cached,shared,slab,dataset,buffer_error,total_dataset
7206719488,1310052352,81.8,5637115904,128671744,3365900288,3406401536,9134080,1431797760,45056,138932224,2000,False,2015644
7206719488,1312780288,81.8,5634723840,141377536,3354705920,3403882496,9261056,1421357056,45056,138059776,3000,False,2015644
7206719488,1308934144,81.8,5638635520,135151616,3355303936,3410771968,9261056,1423671296,45056,138059776,4000,False,2015644
7206719488,1306484736,81.9,5640724480,129507328,3355533312,3415904256,9269248,1427218432,45056,139059200,5000,False,2015644
7206719488,1305456640,81.9,5641666560,126410752,3355848704,3420160000,9269248,1429372928,45056,139059200,6000,False,2015644
7206719488,1301233664,81.9,5646368768,119959552,3356405760,3426590720,9285632,1431105536,45056,139059200,7000,False,2015644
7206719488,1297088512,82.0,5650702336,134119424,3357851648,3411726336,9285632,1412612096,45056,137809920,8000,False,2015644
7206719488,1294970880,82.0,5652738048,129990656,3358048256,3416125440,9285632,1414705152,45056,137809920,9000,False,2015644
7206719488,1292099584,82.1,5655654400,125087744,3358162944,3420454912,9302016,1416675328,45056,137809920,10000,False,2015644
7206719488,1288331264,82.1,5659451392,118861824,3358420992,3427467264,9302016,1419104256,45056,137809920,11000,False,2015644
7206719488,1287045120,82.1,5660700672,115507200,3358654464,3431714816,9318400,1421193216,45056,137809920,12000,False,2015644
7206719488,1283264512,82.2,5664686080,129183744,3358724096,3416772608,9318400,1403531264,45056,137437184,13000,False,2015644
7206719488,1280552960,82.2,5667397632,124280832,3358887936,3421327360,9334784,1405706240,45056,137437184,14000,False,2015644
7206719488,1277980672,82.3,5669920768,119635968,3359666176,3425820672,9334784,1407827968,45056,137437184,15000,False,2015644
7206719488,1275183104,82.3,5672734720,133828608,3359784960,3411103744,9351168,1390804992,45056,137326592,16000,False,2015644
7206719488,1270890496,82.4,5677101056,127344640,3359903744,3417718784,9359360,1392914432,45056,137326592,17000,False,2015644
7206719488,1264291840,82.5,5683822592,118673408,3361452032,3422695424,9367552,1394855936,45056,137424896,18000,False,2015644
7206719488,1263034368,82.5,5685055488,133570560,3361837056,3408941056,9367552,1378725888,45056,137248768,19000,False,2015644
7206719488,1258766336,82.5,5689352192,127344640,3362201600,3416248320,9383936,1380638720,45056,137248768,20000,False,2015644
7206719488,1255849984,82.6,5692121088,122699776,3362906112,3420545024,9383936,1382514688,45056,137248768,21000,False,2015644
7206719488,1253777408,82.6,5694246912,118054912,3363135488,3425632256,9383936,1385033728,45056,137248768,22000,False,2015644
7206719488,1251291136,82.6,5696815104,131989504,3363291136,3411886080,9392128,1368522752,45056,137011200,23000,False,2015644
7206719488,1248788480,82.7,5699047424,127344640,3363549184,3416485888,9392128,1370935296,45056,137011200,24000,False,2015644
7206719488,1247805440,82.7,5700231168,123731968,3363831808,3421458432,9412608,1373343744,45056,137011200,25000,False,2015644
